-0.0020480156,1.3871562,-0.10358904,-0.5409004,0.0023541215,0.023220371,0.0,0.0
-0.0030721663,1.3743851,-0.10359261,-0.5676072,0.0035144582,0.02320907,0.0,0.0
-0.004096317,1.3610139,-0.103595994,-0.59428054,0.004674678,0.023206377,0.0,0.0
-0.0051205633,1.3470427,-0.103599444,-0.62095004,0.005834704,0.023202827,0.0,0.0
-0.006144905,1.3324713,-0.10360287,-0.6476182,0.006994556,0.023199156,0.0,0.0
-0.0071692467,1.3173,-0.1036063,-0.67428654,0.008154273,0.023196507,0.0,0.0
-0.008193588,1.3015286,-0.10360968,-0.700955,0.0093137445,0.023191856,0.0,0.0
-0.00921793,1.2851573,-0.103613116,-0.72762334,0.010473103,0.02318906,0.0,0.0
-0.010242367,1.2681859,-0.10361649,-0.75429183,0.011632288,0.023185868,0.0,0.0
-0.011266803,1.2506145,-0.10361987,-0.78096044,0.012791295,0.023182463,0.0,0.0
-0.012291336,1.2324431,-0.103623234,-0.8076289,0.013950135,0.023178833,0.0,0.0
-0.013315869,1.2136717,-0.103626594,-0.83429754,0.015108849,0.023176495,0.0,0.0
-0.014340401,1.1943003,-0.103629924,-0.86096615,0.016267337,0.023171991,0.0,0.0
-0.015365029,1.1743288,-0.1036333,-0.8876348,0.017425686,0.023169246,0.0,0.0
-0.016389657,1.1537571,-0.10363661,-0.91430354,0.018583879,0.02316608,0.0,0.0
-0.017414283,1.1325855,-0.103639916,-0.9409724,0.019741902,0.02316257,0.0,0.0
-0.018439006,1.1108141,-0.10364322,-0.96764106,0.020899747,0.023159023,0.0,0.0
-0.01946373,1.0884426,-0.10364652,-0.99430996,0.022057474,0.023156632,0.0,0.0
-0.020488452,1.0654708,-0.10364976,-1.0209788,0.023214975,0.023152215,0.0,0.0
-0.021513272,1.0418992,-0.10365306,-1.0476477,0.024372403,0.023150481,0.0,0.0
-0.02253809,1.0177275,-0.10365628,-1.0743167,0.025529535,0.023144953,0.0,0.0
-0.023562908,0.9929559,-0.103659585,-1.1009859,0.026686583,0.023143265,0.0,0.0
-0.024587918,0.9675841,-0.10366277,-1.1276549,0.027843403,0.023138449,0.0,0.0
-0.025612831,0.9416123,-0.10366602,-1.1543239,0.029000148,0.023137026,0.0,0.0
-0.026637364,0.9150191,-0.10362742,-1.1819463,0.030156875,0.023134556,0.0,0.0
-0.027661895,0.8878259,-0.10362742,-1.2086132,0.031313613,0.0231346,0.0,0.0
-0.028686428,0.8600327,-0.10362742,-1.2352799,0.032470316,0.02313435,0.0,0.0
-0.029711057,0.83163947,-0.103627406,-1.2619466,0.033627022,0.023134168,0.0,0.0
-0.030735588,0.8026463,-0.1036274,-1.2886132,0.034783736,0.023134226,0.0,0.0
-0.03176012,0.773053,-0.1036274,-1.3152798,0.035940453,0.023134321,0.0,0.0
-0.032784652,0.7428599,-0.1036274,-1.3419465,0.03709716,0.023134276,0.0,0.0
-0.033809185,0.7120667,-0.10362738,-1.3686131,0.038253877,0.023134345,0.0,0.0
-0.03483381,0.68067354,-0.10362738,-1.39528,0.039410595,0.023134273,0.0,0.0
-0.035858344,0.64868045,-0.10362738,-1.4219466,0.0405673,0.023134239,0.0,0.0
-0.036882877,0.6160874,-0.10362738,-1.4486135,0.041724008,0.023134222,0.0,0.0
-0.037867833,0.5842999,-0.100026704,-1.4128221,0.043244887,0.030417552,0.0,0.0
-0.038956642,0.55310714,-0.1101052,-1.3863819,0.04444413,0.023984894,0.0,0.0
-0.0402277,0.52283466,-0.12767613,-1.3454632,0.045009963,0.011316386,0.0,0.0
-0.041472055,0.49339128,-0.1253294,-1.3086207,0.04589749,0.017750422,0.0,0.0
